CustomerID,Feedback,SentimentScore
3986,Worst delivery experience,0.2
3987,Excellent service,0.2
3988,Loved the quality,0.35
3989,Amazing product,0.25
3990,Amazing product,0.3
3991,Excellent service,0.9
3992,Loved the quality,0.2
3993,Quick resolution,0.95
3994,Loved the quality,0.25
3995,Loved the quality,0.88
3996,Loved the quality,0.2
3997,Amazing product,0.88
3998,Loved the quality,0.35
3999,Excellent service,0.25
4000,Packaging was damaged,0.35
4001,Great support,0.3
4002,Will not recommend,0.25
4003,Will not recommend,0.95
4004,Will not recommend,0.1
4005,Packaging was damaged,0.95
4006,Packaging was damaged,0.3
4007,Worst delivery experience,0.95
4008,Great support,0.92
4009,Excellent service,0.91
4010,Worst delivery experience,0.91
4011,Loved the quality,0.91
4012,Great support,0.35
4013,Delay in shipment,0.95
4014,Delay in shipment,0.1
4015,Great support,0.92
4016,Delay in shipment,0.1
4017,Worst delivery experience,0.2
4018,Packaging was damaged,0.95
4019,Great support,0.92
4020,Delay in shipment,0.92
4021,Excellent service,0.95
4022,Delay in shipment,0.88
4023,Loved the quality,0.9
4024,Worst delivery experience,0.35
4025,Quick resolution,0.2
4026,Amazing product,0.91
4027,Worst delivery experience,0.2
4028,Unresponsive helpline,0.2
4029,Unresponsive helpline,0.95
4030,Amazing product,0.95
4031,Packaging was damaged,0.3
4032,Will not recommend,0.88
4033,Delay in shipment,0.3
4034,Excellent service,0.92
4035,Packaging was damaged,0.35
4036,Unresponsive helpline,0.92
4037,Great support,0.92
4038,Amazing product,0.3
4039,Packaging was damaged,0.91
4040,Will not recommend,0.92
4041,Great support,0.91
4042,Loved the quality,0.3
4043,Worst delivery experience,0.91
4044,Amazing product,0.92
4045,Unresponsive helpline,0.25
4046,Excellent service,0.95
4047,Loved the quality,0.3
4048,Loved the quality,0.3
4049,Packaging was damaged,0.2
4050,Amazing product,0.9
4051,Worst delivery experience,0.25
4052,Amazing product,0.25
4053,Great support,0.95
4054,Will not recommend,0.2
4055,Loved the quality,0.3
4056,Loved the quality,0.35
4057,Unresponsive helpline,0.9
4058,Loved the quality,0.88
4059,Worst delivery experience,0.9
4060,Excellent service,0.25
4061,Amazing product,0.35
4062,Excellent service,0.25
4063,Unresponsive helpline,0.88
4064,Packaging was damaged,0.92
4065,Great support,0.92
4066,Loved the quality,0.9
4067,Quick resolution,0.3
4068,Unresponsive helpline,0.25
4069,Great support,0.92
4070,Amazing product,0.91
4071,Delay in shipment,0.9
4072,Will not recommend,0.1
4073,Delay in shipment,0.9
4074,Loved the quality,0.25
4075,Excellent service,0.25
4076,Loved the quality,0.88
4077,Great support,0.35
4078,Excellent service,0.88
4079,Will not recommend,0.88
4080,Unresponsive helpline,0.35
4081,Great support,0.91
4082,Great support,0.92
4083,Unresponsive helpline,0.92
4084,Quick resolution,0.35
4085,Loved the quality,0.1
4086,Unresponsive helpline,0.3
4087,Packaging was damaged,0.1
4088,Great support,0.1
4089,Quick resolution,0.91
4090,Worst delivery experience,0.2
4091,Delay in shipment,0.9
4092,Excellent service,0.91
4093,Loved the quality,0.95
4094,Great support,0.92
4095,Excellent service,0.9
4096,Delay in shipment,0.9
4097,Will not recommend,0.95
4098,Great support,0.25
4099,Great support,0.9
4100,Excellent service,0.3
4101,Great support,0.92
4102,Great support,0.92
4103,Unresponsive helpline,0.2
4104,Packaging was damaged,0.88
4105,Amazing product,0.35
4106,Will not recommend,0.88
4107,Amazing product,0.1
4108,Loved the quality,0.1
4109,Packaging was damaged,0.9
4110,Great support,0.25
4111,Loved the quality,0.35
4112,Will not recommend,0.88
4113,Worst delivery experience,0.91
4114,Worst delivery experience,0.25
4115,Excellent service,0.25
4116,Worst delivery experience,0.9
4117,Great support,0.95
4118,Amazing product,0.95
4119,Quick resolution,0.1
4120,Unresponsive helpline,0.2
4121,Amazing product,0.25
4122,Amazing product,0.1
4123,Quick resolution,0.35
4124,Great support,0.35
4125,Unresponsive helpline,0.95
4126,Will not recommend,0.2
4127,Loved the quality,0.92
4128,Excellent service,0.9
4129,Worst delivery experience,0.2
4130,Delay in shipment,0.91
4131,Delay in shipment,0.1
4132,Amazing product,0.88
4133,Unresponsive helpline,0.95
4134,Quick resolution,0.95
4135,Amazing product,0.9
4136,Delay in shipment,0.1
4137,Great support,0.35
4138,Packaging was damaged,0.2
4139,Worst delivery experience,0.25
4140,Packaging was damaged,0.3
4141,Unresponsive helpline,0.25
4142,Worst delivery experience,0.88
4143,Worst delivery experience,0.2
4144,Quick resolution,0.91
4145,Great support,0.92
4146,Packaging was damaged,0.35
4147,Amazing product,0.2
4148,Unresponsive helpline,0.9
4149,Delay in shipment,0.1
4150,Amazing product,0.25
4151,Excellent service,0.92
4152,Worst delivery experience,0.1
4153,Quick resolution,0.95
4154,Loved the quality,0.91
4155,Unresponsive helpline,0.95
4156,Great support,0.91
4157,Worst delivery experience,0.1
4158,Unresponsive helpline,0.35
4159,Will not recommend,0.88
4160,Unresponsive helpline,0.95
4161,Loved the quality,0.1
4162,Amazing product,0.95
4163,Unresponsive helpline,0.92
4164,Delay in shipment,0.2
4165,Excellent service,0.1
4166,Delay in shipment,0.92
4167,Amazing product,0.92
4168,Packaging was damaged,0.35
4169,Will not recommend,0.91
4170,Great support,0.35
4171,Packaging was damaged,0.1
4172,Loved the quality,0.95
4173,Will not recommend,0.92
4174,Quick resolution,0.2
4175,Quick resolution,0.25
4176,Great support,0.88
4177,Loved the quality,0.35
4178,Will not recommend,0.2
4179,Great support,0.9
4180,Delay in shipment,0.91
4181,Delay in shipment,0.91
4182,Will not recommend,0.88
4183,Unresponsive helpline,0.2
4184,Packaging was damaged,0.88
4185,Quick resolution,0.95
4186,Unresponsive helpline,0.91
4187,Great support,0.91
4188,Packaging was damaged,0.35
4189,Unresponsive helpline,0.1
4190,Worst delivery experience,0.95
4191,Will not recommend,0.25
4192,Loved the quality,0.35
4193,Delay in shipment,0.91
4194,Worst delivery experience,0.91
4195,Great support,0.88
4196,Packaging was damaged,0.3
4197,Will not recommend,0.95
4198,Packaging was damaged,0.9
4199,Packaging was damaged,0.35
4200,Loved the quality,0.95
4201,Amazing product,0.3
4202,Loved the quality,0.25
4203,Unresponsive helpline,0.25
4204,Amazing product,0.35
4205,Worst delivery experience,0.35
4206,Packaging was damaged,0.9
4207,Will not recommend,0.88
4208,Quick resolution,0.25
4209,Great support,0.2
4210,Loved the quality,0.92
4211,Amazing product,0.35
4212,Amazing product,0.95
4213,Amazing product,0.92
4214,Unresponsive helpline,0.9
4215,Loved the quality,0.9
4216,Excellent service,0.35
4217,Packaging was damaged,0.95
4218,Packaging was damaged,0.92
4219,Worst delivery experience,0.92
4220,Quick resolution,0.92
4221,Quick resolution,0.9
4222,Great support,0.35
4223,Unresponsive helpline,0.95
4224,Excellent service,0.1
4225,Excellent service,0.95
4226,Packaging was damaged,0.2
4227,Packaging was damaged,0.3
4228,Excellent service,0.1
4229,Delay in shipment,0.91
4230,Delay in shipment,0.1
4231,Delay in shipment,0.25
4232,Excellent service,0.1
4233,Quick resolution,0.2
4234,Amazing product,0.95
4235,Unresponsive helpline,0.3
4236,Loved the quality,0.92
4237,Great support,0.2
4238,Quick resolution,0.1
4239,Worst delivery experience,0.35
4240,Will not recommend,0.25
4241,Packaging was damaged,0.92
4242,Excellent service,0.3
4243,Packaging was damaged,0.88
4244,Worst delivery experience,0.92
4245,Packaging was damaged,0.25
4246,Delay in shipment,0.88
4247,Excellent service,0.92
4248,Worst delivery experience,0.25
4249,Great support,0.95
4250,Amazing product,0.25
4251,Delay in shipment,0.9
4252,Loved the quality,0.95
4253,Delay in shipment,0.91
4254,Amazing product,0.35
4255,Amazing product,0.25
4256,Worst delivery experience,0.1
4257,Unresponsive helpline,0.3
4258,Great support,0.2
4259,Will not recommend,0.35
4260,Will not recommend,0.2
4261,Will not recommend,0.95
4262,Excellent service,0.88
4263,Worst delivery experience,0.88
4264,Great support,0.35
4265,Loved the quality,0.2
4266,Loved the quality,0.92
4267,Worst delivery experience,0.95
4268,Delay in shipment,0.2
4269,Will not recommend,0.92
4270,Will not recommend,0.92
4271,Packaging was damaged,0.88
4272,Worst delivery experience,0.92
4273,Great support,0.35
4274,Worst delivery experience,0.2
4275,Delay in shipment,0.92
4276,Excellent service,0.25
4277,Packaging was damaged,0.95
4278,Delay in shipment,0.1
4279,Great support,0.88
4280,Delay in shipment,0.25
4281,Packaging was damaged,0.92
4282,Worst delivery experience,0.3
4283,Great support,0.95
4284,Excellent service,0.91
4285,Quick resolution,0.2
4286,Quick resolution,0.92
4287,Packaging was damaged,0.88
4288,Packaging was damaged,0.25
4289,Will not recommend,0.1
4290,Packaging was damaged,0.3
4291,Worst delivery experience,0.1
4292,Excellent service,0.95
4293,Will not recommend,0.88
4294,Excellent service,0.1
4295,Excellent service,0.91
4296,Excellent service,0.95
4297,Great support,0.95
4298,Amazing product,0.88
4299,Worst delivery experience,0.91
4300,Great support,0.92
4301,Amazing product,0.3
4302,Quick resolution,0.35
4303,Loved the quality,0.91
4304,Delay in shipment,0.2
4305,Will not recommend,0.92
4306,Loved the quality,0.3
4307,Packaging was damaged,0.9
4308,Worst delivery experience,0.92
4309,Loved the quality,0.88
4310,Packaging was damaged,0.9
4311,Loved the quality,0.9
4312,Packaging was damaged,0.35
4313,Great support,0.92
4314,Worst delivery experience,0.9
4315,Amazing product,0.95
4316,Amazing product,0.1
4317,Worst delivery experience,0.2
4318,Great support,0.9
4319,Quick resolution,0.3
4320,Great support,0.92
4321,Loved the quality,0.1
4322,Packaging was damaged,0.91
4323,Packaging was damaged,0.3
4324,Quick resolution,0.91
4325,Quick resolution,0.92
4326,Quick resolution,0.9
4327,Will not recommend,0.88
4328,Unresponsive helpline,0.25
4329,Will not recommend,0.91
4330,Worst delivery experience,0.91
4331,Packaging was damaged,0.35
4332,Worst delivery experience,0.91
4333,Loved the quality,0.9
4334,Quick resolution,0.2
4335,Worst delivery experience,0.92
4336,Amazing product,0.88
4337,Excellent service,0.88
4338,Great support,0.35
4339,Will not recommend,0.9
4340,Will not recommend,0.35
4341,Loved the quality,0.95
4342,Delay in shipment,0.9
4343,Packaging was damaged,0.2
4344,Worst delivery experience,0.3
4345,Delay in shipment,0.25
4346,Packaging was damaged,0.9
4347,Amazing product,0.35
4348,Will not recommend,0.1
4349,Amazing product,0.95
4350,Will not recommend,0.3
4351,Quick resolution,0.92
4352,Delay in shipment,0.92
4353,Delay in shipment,0.95
4354,Excellent service,0.91
4355,Loved the quality,0.92
4356,Worst delivery experience,0.91
4357,Quick resolution,0.88
4358,Quick resolution,0.92
4359,Great support,0.91
4360,Worst delivery experience,0.92
4361,Will not recommend,0.1
4362,Packaging was damaged,0.91
4363,Unresponsive helpline,0.92
4364,Delay in shipment,0.95
4365,Excellent service,0.88
4366,Unresponsive helpline,0.92
4367,Worst delivery experience,0.92
4368,Amazing product,0.35
4369,Amazing product,0.35
4370,Amazing product,0.88
4371,Delay in shipment,0.25
4372,Will not recommend,0.95
4373,Quick resolution,0.1
4374,Quick resolution,0.9
4375,Loved the quality,0.35
4376,Delay in shipment,0.95
4377,Delay in shipment,0.92
4378,Unresponsive helpline,0.92
4379,Unresponsive helpline,0.1
4380,Amazing product,0.91
4381,Quick resolution,0.2
4382,Will not recommend,0.88
4383,Delay in shipment,0.91
4384,Unresponsive helpline,0.25
4385,Packaging was damaged,0.95
4386,Amazing product,0.95
4387,Packaging was damaged,0.2
4388,Delay in shipment,0.95
4389,Amazing product,0.25
4390,Quick resolution,0.88
4391,Quick resolution,0.35
4392,Unresponsive helpline,0.2
4393,Packaging was damaged,0.91
4394,Great support,0.95
4395,Amazing product,0.95
4396,Amazing product,0.2
4397,Packaging was damaged,0.88
4398,Unresponsive helpline,0.1
4399,Packaging was damaged,0.95
4400,Amazing product,0.9
4401,Packaging was damaged,0.1
4402,Packaging was damaged,0.25
4403,Unresponsive helpline,0.88
4404,Unresponsive helpline,0.25
4405,Loved the quality,0.35
4406,Amazing product,0.25
4407,Loved the quality,0.92
4408,Packaging was damaged,0.91
4409,Packaging was damaged,0.1
4410,Great support,0.95
4411,Worst delivery experience,0.88
4412,Excellent service,0.35
4413,Unresponsive helpline,0.25
4414,Packaging was damaged,0.2
4415,Loved the quality,0.95
4416,Delay in shipment,0.95
4417,Worst delivery experience,0.2
4418,Packaging was damaged,0.92
4419,Quick resolution,0.88
4420,Amazing product,0.91
4421,Will not recommend,0.3
4422,Delay in shipment,0.91
4423,Worst delivery experience,0.9
4424,Delay in shipment,0.35
4425,Great support,0.91
4426,Delay in shipment,0.95
4427,Unresponsive helpline,0.3
4428,Unresponsive helpline,0.92
4429,Packaging was damaged,0.35
4430,Excellent service,0.25
4431,Loved the quality,0.2
4432,Worst delivery experience,0.35
4433,Worst delivery experience,0.88
4434,Worst delivery experience,0.35
4435,Unresponsive helpline,0.3
4436,Excellent service,0.35
4437,Unresponsive helpline,0.3
4438,Will not recommend,0.91
4439,Worst delivery experience,0.95
4440,Excellent service,0.91
4441,Great support,0.3
4442,Excellent service,0.9
4443,Packaging was damaged,0.92
4444,Delay in shipment,0.9
4445,Quick resolution,0.95
4446,Unresponsive helpline,0.25
4447,Excellent service,0.91
4448,Packaging was damaged,0.35
4449,Delay in shipment,0.2
4450,Great support,0.35
4451,Packaging was damaged,0.35
4452,Will not recommend,0.35
4453,Will not recommend,0.1
4454,Delay in shipment,0.91
4455,Worst delivery experience,0.3
4456,Quick resolution,0.2
4457,Packaging was damaged,0.25
4458,Worst delivery experience,0.35
4459,Amazing product,0.1
4460,Unresponsive helpline,0.95
4461,Will not recommend,0.35
4462,Will not recommend,0.2
4463,Worst delivery experience,0.3
4464,Excellent service,0.2
4465,Loved the quality,0.3
4466,Loved the quality,0.88
4467,Unresponsive helpline,0.25
4468,Loved the quality,0.9
4469,Will not recommend,0.95
4470,Excellent service,0.1
4471,Will not recommend,0.95
4472,Quick resolution,0.1
4473,Will not recommend,0.88
4474,Great support,0.95
4475,Unresponsive helpline,0.9
4476,Excellent service,0.92
4477,Unresponsive helpline,0.92
4478,Quick resolution,0.3
4479,Quick resolution,0.25
4480,Packaging was damaged,0.9
4481,Delay in shipment,0.25
4482,Delay in shipment,0.35
4483,Worst delivery experience,0.3
4484,Great support,0.1
4485,Quick resolution,0.9
4486,Quick resolution,0.1
4487,Worst delivery experience,0.1
4488,Quick resolution,0.2
4489,Great support,0.35
4490,Excellent service,0.95
4491,Excellent service,0.1
4492,Delay in shipment,0.25
4493,Packaging was damaged,0.92
4494,Worst delivery experience,0.88
4495,Loved the quality,0.88
4496,Unresponsive helpline,0.1
4497,Great support,0.35
4498,Loved the quality,0.92
4499,Amazing product,0.2
4500,Delay in shipment,0.9
4501,Great support,0.9
4502,Quick resolution,0.92
4503,Amazing product,0.2
4504,Quick resolution,0.95
4505,Unresponsive helpline,0.3
4506,Great support,0.1
4507,Packaging was damaged,0.9
4508,Loved the quality,0.9
4509,Excellent service,0.1
4510,Loved the quality,0.35
4511,Great support,0.91
4512,Worst delivery experience,0.1
4513,Delay in shipment,0.1
4514,Unresponsive helpline,0.2
4515,Worst delivery experience,0.92
4516,Quick resolution,0.2
4517,Delay in shipment,0.35
4518,Excellent service,0.95
4519,Delay in shipment,0.95
4520,Delay in shipment,0.91
4521,Delay in shipment,0.1
4522,Unresponsive helpline,0.92
4523,Delay in shipment,0.91
4524,Quick resolution,0.25
4525,Great support,0.91
4526,Amazing product,0.91
4527,Unresponsive helpline,0.25
4528,Quick resolution,0.9
4529,Delay in shipment,0.88
4530,Unresponsive helpline,0.3
4531,Packaging was damaged,0.25
4532,Loved the quality,0.88
4533,Loved the quality,0.91
4534,Quick resolution,0.25
4535,Quick resolution,0.9
4536,Excellent service,0.92
4537,Excellent service,0.9
4538,Loved the quality,0.91
4539,Great support,0.95
4540,Great support,0.88
4541,Loved the quality,0.91
4542,Packaging was damaged,0.9
4543,Delay in shipment,0.88
4544,Loved the quality,0.88
4545,Delay in shipment,0.2
4546,Amazing product,0.92
4547,Delay in shipment,0.1
4548,Great support,0.88
4549,Will not recommend,0.2
4550,Will not recommend,0.1
4551,Loved the quality,0.1
4552,Excellent service,0.2
4553,Amazing product,0.35
4554,Delay in shipment,0.2
4555,Worst delivery experience,0.1
4556,Will not recommend,0.95
4557,Delay in shipment,0.9
4558,Delay in shipment,0.95
4559,Unresponsive helpline,0.35
4560,Great support,0.3
4561,Amazing product,0.2
4562,Delay in shipment,0.88
4563,Quick resolution,0.88
4564,Packaging was damaged,0.25
4565,Packaging was damaged,0.88
4566,Delay in shipment,0.95
4567,Will not recommend,0.9
4568,Amazing product,0.95
4569,Excellent service,0.2
4570,Excellent service,0.95
4571,Great support,0.91
4572,Amazing product,0.88
4573,Delay in shipment,0.91
4574,Great support,0.25
4575,Amazing product,0.1
4576,Loved the quality,0.2
4577,Unresponsive helpline,0.95
4578,Quick resolution,0.92
4579,Packaging was damaged,0.88
4580,Unresponsive helpline,0.2
4581,Delay in shipment,0.3
4582,Packaging was damaged,0.88
4583,Worst delivery experience,0.91
4584,Great support,0.35
4585,Worst delivery experience,0.88
4586,Loved the quality,0.25
4587,Worst delivery experience,0.25
4588,Excellent service,0.91
4589,Unresponsive helpline,0.1
4590,Excellent service,0.2
4591,Delay in shipment,0.88
4592,Delay in shipment,0.2
4593,Great support,0.88
4594,Packaging was damaged,0.91
4595,Will not recommend,0.3
4596,Quick resolution,0.92
4597,Loved the quality,0.92
4598,Excellent service,0.2
4599,Loved the quality,0.9
4600,Worst delivery experience,0.1
4601,Excellent service,0.95
4602,Quick resolution,0.9
4603,Delay in shipment,0.92
4604,Will not recommend,0.91
4605,Great support,0.95
4606,Unresponsive helpline,0.35
4607,Excellent service,0.2
4608,Great support,0.35
4609,Worst delivery experience,0.1
4610,Worst delivery experience,0.35
4611,Quick resolution,0.95
4612,Will not recommend,0.92
4613,Amazing product,0.1
4614,Quick resolution,0.2
4615,Amazing product,0.95
4616,Worst delivery experience,0.91
4617,Quick resolution,0.35
4618,Loved the quality,0.95
4619,Amazing product,0.1
4620,Loved the quality,0.91
4621,Quick resolution,0.91
4622,Worst delivery experience,0.88
4623,Excellent service,0.91
4624,Amazing product,0.95
4625,Unresponsive helpline,0.9
4626,Amazing product,0.25
4627,Great support,0.9
4628,Unresponsive helpline,0.25
4629,Unresponsive helpline,0.9
4630,Loved the quality,0.3
4631,Amazing product,0.3
4632,Amazing product,0.92
4633,Excellent service,0.1
4634,Loved the quality,0.1
4635,Will not recommend,0.3
4636,Delay in shipment,0.88
4637,Worst delivery experience,0.3
4638,Great support,0.95
4639,Excellent service,0.92
4640,Packaging was damaged,0.25
4641,Will not recommend,0.35
4642,Packaging was damaged,0.3
4643,Will not recommend,0.3
4644,Excellent service,0.95
4645,Loved the quality,0.1
4646,Will not recommend,0.95
4647,Quick resolution,0.9
4648,Excellent service,0.3
4649,Will not recommend,0.3
4650,Will not recommend,0.2
4651,Great support,0.91
4652,Worst delivery experience,0.25
4653,Will not recommend,0.9
4654,Loved the quality,0.2
4655,Great support,0.95
4656,Will not recommend,0.1
4657,Packaging was damaged,0.91
4658,Excellent service,0.92
4659,Quick resolution,0.25
4660,Quick resolution,0.3
4661,Loved the quality,0.2
4662,Quick resolution,0.92
4663,Will not recommend,0.25
4664,Quick resolution,0.35
4665,Worst delivery experience,0.25
4666,Excellent service,0.9
4667,Delay in shipment,0.92
4668,Loved the quality,0.2
4669,Worst delivery experience,0.9
4670,Amazing product,0.88
4671,Great support,0.95
4672,Will not recommend,0.25
4673,Packaging was damaged,0.92
4674,Packaging was damaged,0.2
4675,Packaging was damaged,0.9
4676,Worst delivery experience,0.3
4677,Excellent service,0.2
4678,Packaging was damaged,0.1
4679,Unresponsive helpline,0.92
4680,Worst delivery experience,0.88
4681,Worst delivery experience,0.91
4682,Amazing product,0.95
4683,Delay in shipment,0.1
4684,Excellent service,0.35
4685,Amazing product,0.35
4686,Packaging was damaged,0.95
4687,Packaging was damaged,0.2
4688,Excellent service,0.25
4689,Loved the quality,0.35
4690,Packaging was damaged,0.95
4691,Loved the quality,0.1
4692,Will not recommend,0.1
4693,Great support,0.35
4694,Great support,0.1
4695,Will not recommend,0.88
4696,Quick resolution,0.2
4697,Delay in shipment,0.3
4698,Packaging was damaged,0.88
4699,Great support,0.35
4700,Will not recommend,0.25
4701,Worst delivery experience,0.35
4702,Worst delivery experience,0.2
4703,Packaging was damaged,0.95
4704,Packaging was damaged,0.92
4705,Amazing product,0.1
4706,Amazing product,0.1
4707,Will not recommend,0.91
4708,Amazing product,0.2
4709,Unresponsive helpline,0.88
4710,Amazing product,0.91
4711,Unresponsive helpline,0.3
4712,Excellent service,0.3
4713,Amazing product,0.1
4714,Unresponsive helpline,0.92
4715,Delay in shipment,0.35
4716,Will not recommend,0.88
4717,Unresponsive helpline,0.91
4718,Excellent service,0.35
4719,Quick resolution,0.9
4720,Worst delivery experience,0.2
4721,Loved the quality,0.35
4722,Loved the quality,0.91
4723,Quick resolution,0.9
4724,Loved the quality,0.3
4725,Unresponsive helpline,0.9
4726,Excellent service,0.88
4727,Delay in shipment,0.3
4728,Delay in shipment,0.35
4729,Delay in shipment,0.35
4730,Amazing product,0.91
4731,Delay in shipment,0.92
4732,Amazing product,0.88
4733,Delay in shipment,0.95
4734,Unresponsive helpline,0.25
4735,Delay in shipment,0.2
4736,Loved the quality,0.3
4737,Loved the quality,0.1
4738,Delay in shipment,0.88
4739,Worst delivery experience,0.35
4740,Excellent service,0.3
4741,Unresponsive helpline,0.25
4742,Loved the quality,0.88
4743,Excellent service,0.35
4744,Loved the quality,0.92
4745,Worst delivery experience,0.92
4746,Will not recommend,0.88
4747,Excellent service,0.35
4748,Delay in shipment,0.3
4749,Worst delivery experience,0.88
4750,Loved the quality,0.92
4751,Loved the quality,0.88
4752,Delay in shipment,0.88
4753,Amazing product,0.2
4754,Great support,0.3
4755,Packaging was damaged,0.1
4756,Great support,0.3
4757,Will not recommend,0.88
4758,Great support,0.25
4759,Amazing product,0.95
4760,Packaging was damaged,0.88
4761,Unresponsive helpline,0.35
4762,Unresponsive helpline,0.1
4763,Loved the quality,0.95
4764,Quick resolution,0.25
4765,Amazing product,0.92
4766,Delay in shipment,0.88
4767,Amazing product,0.25
4768,Packaging was damaged,0.88
4769,Loved the quality,0.1
4770,Will not recommend,0.95
4771,Delay in shipment,0.35
4772,Will not recommend,0.95
4773,Packaging was damaged,0.3
4774,Quick resolution,0.3
4775,Excellent service,0.25
4776,Amazing product,0.35
4777,Packaging was damaged,0.88
4778,Worst delivery experience,0.1
4779,Delay in shipment,0.88
4780,Delay in shipment,0.88
4781,Great support,0.1
4782,Quick resolution,0.2
4783,Amazing product,0.35
4784,Unresponsive helpline,0.25
4785,Packaging was damaged,0.25
4786,Excellent service,0.3
4787,Delay in shipment,0.88
4788,Packaging was damaged,0.91
4789,Packaging was damaged,0.25
4790,Great support,0.2
4791,Great support,0.25
4792,Amazing product,0.9
4793,Packaging was damaged,0.3
4794,Loved the quality,0.9
4795,Excellent service,0.25
4796,Will not recommend,0.3
4797,Unresponsive helpline,0.95
4798,Loved the quality,0.91
4799,Unresponsive helpline,0.91
4800,Excellent service,0.95
4801,Loved the quality,0.25
4802,Quick resolution,0.2
4803,Quick resolution,0.88
4804,Delay in shipment,0.95
4805,Loved the quality,0.35
4806,Excellent service,0.1
4807,Packaging was damaged,0.1
4808,Quick resolution,0.25
4809,Loved the quality,0.35
4810,Excellent service,0.91
4811,Worst delivery experience,0.95
4812,Worst delivery experience,0.91
4813,Worst delivery experience,0.9
4814,Delay in shipment,0.2
4815,Loved the quality,0.25
4816,Unresponsive helpline,0.1
4817,Excellent service,0.92
4818,Packaging was damaged,0.95
4819,Excellent service,0.95
4820,Worst delivery experience,0.2
4821,Delay in shipment,0.88
4822,Worst delivery experience,0.2
4823,Packaging was damaged,0.91
4824,Worst delivery experience,0.35
4825,Great support,0.3
4826,Will not recommend,0.3
4827,Will not recommend,0.9
4828,Packaging was damaged,0.91
4829,Will not recommend,0.2
4830,Packaging was damaged,0.91
4831,Quick resolution,0.9
4832,Packaging was damaged,0.3
4833,Will not recommend,0.91
4834,Excellent service,0.9
4835,Delay in shipment,0.35
4836,Quick resolution,0.92
4837,Excellent service,0.35
4838,Worst delivery experience,0.92
4839,Great support,0.9
4840,Delay in shipment,0.2
4841,Loved the quality,0.1
4842,Packaging was damaged,0.91
4843,Loved the quality,0.3
4844,Unresponsive helpline,0.1
4845,Will not recommend,0.35
4846,Quick resolution,0.91
4847,Will not recommend,0.92
4848,Worst delivery experience,0.88
4849,Quick resolution,0.92
4850,Unresponsive helpline,0.91
4851,Packaging was damaged,0.2
4852,Will not recommend,0.9
4853,Delay in shipment,0.92
4854,Delay in shipment,0.2
4855,Worst delivery experience,0.35
4856,Quick resolution,0.1
4857,Delay in shipment,0.9
4858,Excellent service,0.92
4859,Worst delivery experience,0.92
4860,Unresponsive helpline,0.1
4861,Amazing product,0.25
4862,Great support,0.91
4863,Will not recommend,0.3
4864,Great support,0.1
4865,Excellent service,0.95
4866,Amazing product,0.92
4867,Excellent service,0.3
4868,Will not recommend,0.92
4869,Amazing product,0.91
4870,Unresponsive helpline,0.25
4871,Worst delivery experience,0.25
4872,Quick resolution,0.25
4873,Amazing product,0.95
4874,Unresponsive helpline,0.88
4875,Will not recommend,0.3
4876,Packaging was damaged,0.35
4877,Excellent service,0.3
4878,Unresponsive helpline,0.92
4879,Great support,0.92
4880,Worst delivery experience,0.95
4881,Will not recommend,0.35
4882,Will not recommend,0.1
4883,Amazing product,0.25
4884,Packaging was damaged,0.92
4885,Loved the quality,0.1
4886,Will not recommend,0.35
4887,Worst delivery experience,0.92
4888,Unresponsive helpline,0.95
4889,Excellent service,0.92
4890,Excellent service,0.2
4891,Loved the quality,0.3
4892,Packaging was damaged,0.2
4893,Amazing product,0.25
4894,Worst delivery experience,0.88
4895,Amazing product,0.91
4896,Delay in shipment,0.3
4897,Will not recommend,0.92
4898,Unresponsive helpline,0.91
4899,Amazing product,0.91
4900,Great support,0.2
4901,Quick resolution,0.95
4902,Excellent service,0.9
4903,Great support,0.1
4904,Will not recommend,0.95
4905,Will not recommend,0.35
4906,Will not recommend,0.25
4907,Excellent service,0.3
4908,Packaging was damaged,0.3
4909,Will not recommend,0.1
4910,Great support,0.95
4911,Quick resolution,0.91
4912,Delay in shipment,0.1
4913,Will not recommend,0.25
4914,Excellent service,0.9
4915,Packaging was damaged,0.9
4916,Will not recommend,0.1
4917,Will not recommend,0.3
4918,Great support,0.3
4919,Delay in shipment,0.2
4920,Amazing product,0.3
4921,Quick resolution,0.2
4922,Excellent service,0.88
4923,Unresponsive helpline,0.92
4924,Worst delivery experience,0.88
4925,Excellent service,0.35
4926,Packaging was damaged,0.2
4927,Delay in shipment,0.2
4928,Packaging was damaged,0.95
4929,Excellent service,0.95
4930,Will not recommend,0.92
4931,Unresponsive helpline,0.92
4932,Loved the quality,0.88
4933,Worst delivery experience,0.95
4934,Quick resolution,0.92
4935,Amazing product,0.2
4936,Unresponsive helpline,0.1
4937,Worst delivery experience,0.95
4938,Delay in shipment,0.88
4939,Delay in shipment,0.9
4940,Amazing product,0.91
4941,Packaging was damaged,0.92
4942,Will not recommend,0.92
4943,Great support,0.92
4944,Unresponsive helpline,0.91
4945,Quick resolution,0.1
4946,Worst delivery experience,0.95
4947,Great support,0.92
4948,Amazing product,0.1
4949,Loved the quality,0.35
4950,Will not recommend,0.91
4951,Loved the quality,0.9
4952,Packaging was damaged,0.95
4953,Great support,0.25
4954,Loved the quality,0.91
4955,Great support,0.35
4956,Worst delivery experience,0.92
4957,Loved the quality,0.25
4958,Great support,0.35
4959,Unresponsive helpline,0.35
4960,Excellent service,0.91
4961,Quick resolution,0.91
